date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,region
8/27/17,1.78,4360013.67,1889886.87,1420373.34,157338.07,892415.39,830646.31,19482.22,42286.86,conventional,2017,California
8/27/17,2.54,121293.43,31149.69,48281.23,0,41862.51,41815.14,47.37,0,organic,2017,California
8/27/17,1.49,2973144.04,629034.1,996526.74,225401.1,1122182.1,706994.82,364885.27,50302.01,conventional,2017,Great Lakes
8/27/17,1.73,150638.77,3141.89,41060.13,32.22,106294.09,83337.67,22956.42,0,organic,2017,Great Lakes
8/27/17,1.5,2617107.98,577443.09,1071863.58,23088.84,944712.47,804265.11,124191.97,16255.39,conventional,2017,Midsouth
8/27/17,2.17,141033.09,6349.61,41161.57,688.15,92833.76,81240.44,11593.32,0,organic,2017,Midsouth
8/27/17,1.7,3374546.02,246450.56,2076611.47,7302.53,1044181.46,892785.83,130586.74,20808.89,conventional,2017,Northeast
8/27/17,1.89,215129.8,8766.1,36924.09,98.22,169341.39,164863.42,4477.97,0,organic,2017,Northeast
8/27/17,1.37,1822828.12,940974.89,417322.15,6076.68,458454.4,403908.27,36075.49,18470.64,conventional,2017,Plains
8/27/17,2.01,60468.47,1074.2,22609.26,1121.4,35663.61,25961.28,9697.03,5.3,organic,2017,Plains
8/27/17,1.17,5303260.4,2926795.58,860801.06,11576.49,1504087.27,1125461.97,367930.21,10695.09,conventional,2017,South Central
8/27/17,1.81,125183.67,36270.97,4496.79,0,84415.91,82658.23,1757.68,0,organic,2017,South Central
8/27/17,1.54,3005445.53,1702152.2,429629.31,3466.82,870197.2,513450.97,295204.62,61541.61,conventional,2017,Southeast
8/27/17,2.16,77416.4,2655.59,23890.3,110.75,50759.76,43832.07,6927.69,0,organic,2017,Southeast
8/27/17,1.31,5328934.06,1822972.31,1313977.96,83291.42,2108692.37,1314990.74,779209.02,14492.61,conventional,2017,West
8/27/17,2.51,154828.39,23404.34,32438.46,68.4,98917.19,65124.7,33792.49,0,organic,2017,West
9/3/17,1.65,4648718.22,1856634.4,1720930.65,168178.12,902975.05,839519.87,21358.39,42096.79,conventional,2017,California
9/3/17,2.09,142391.81,33578.96,64298.99,0,44513.86,44484.97,28.89,0,organic,2017,California
9/3/17,1.73,2638911.89,445855.59,975125.15,235105.19,982825.96,641935.76,287510.2,53380,conventional,2017,Great Lakes
9/3/17,1.82,157087.22,3819.64,33363.97,12.96,119674.06,86092.86,33581.2,0,organic,2017,Great Lakes
9/3/17,1.54,2561783.52,512114.91,1135717.01,24649,889302.6,747801.46,116289.45,25211.69,conventional,2017,Midsouth
9/3/17,2.13,167349.41,6815.74,41002.21,840.59,118690.87,100375.43,18315.44,0,organic,2017,Midsouth
9/3/17,1.75,3330799.31,269503.29,2097278.42,6901.98,957115.62,822614.03,106630.48,27871.11,conventional,2017,Northeast
9/3/17,1.92,223548.33,15489.31,42399.85,207.82,165451.35,157440.62,8010.73,0,organic,2017,Northeast
9/3/17,1.58,1531392.1,682504.86,356889.47,6349.19,485648.58,423640.15,43196.91,18811.52,conventional,2017,Plains
9/3/17,2.12,54026.99,1395.08,19190.49,973.47,32467.95,20082.79,12385.16,0,organic,2017,Plains
9/3/17,1.24,4677784.49,2610726.8,799483.48,11103.09,1256471.12,925948.98,319844.34,10677.8,conventional,2017,South Central
9/3/17,1.78,109958.23,30727.41,4626.58,0,74604.24,71340.48,3263.76,0,organic,2017,South Central
9/3/17,1.7,3049931.5,1745317.16,443460.97,4599.91,856553.46,545847.71,277105.95,33599.8,conventional,2017,Southeast
9/3/17,2.26,77686.48,2180.86,19175.72,171.85,56158.05,40265.41,15892.64,0,organic,2017,Southeast
9/3/17,1.53,4369089.47,1652405.87,1036380.46,85016.4,1595286.74,904506.46,684034.46,6745.82,conventional,2017,West
9/3/17,2.52,143490.06,19509,32862.27,50.28,91068.51,51643.01,39324.06,101.44,organic,2017,West
9/10/17,1.71,4380657.13,1677368.14,1599511.35,141899.49,961878.15,904618.47,19579.65,37680.03,conventional,2017,California
9/10/17,2.2,140337.35,40795.15,62854.16,0,36688.04,36679.32,8.72,0,organic,2017,California
9/10/17,1.81,2589499.71,441483.65,913391.31,215802.18,1018822.57,687077.09,288380.16,43365.32,conventional,2017,Great Lakes
9/10/17,1.82,148357.84,3861.68,42215.34,0,102115.35,81205.15,20910.2,0,organic,2017,Great Lakes
9/10/17,1.56,2428140.05,466611.07,1074163.59,21742.49,865622.9,732278.1,110137.25,23207.55,conventional,2017,Midsouth
9/10/17,2.03,168953.84,4000.03,37302.61,622.28,127028.92,112342.72,14686.2,0,organic,2017,Midsouth
9/10/17,1.61,3536857.97,264529.93,2267361.07,6494.94,998472.03,844249.91,130829.9,23392.22,conventional,2017,Northeast
9/10/17,1.85,244428.88,10454.25,38728.87,60.38,195185.38,188367.7,6817.68,0,organic,2017,Northeast
9/10/17,1.6,1534772.16,677031.99,369718.92,5851.96,482169.29,440426.06,40820.99,922.24,conventional,2017,Plains
9/10/17,2.09,56583.1,1504.55,16919.57,24.03,38117.92,19391.33,18726.59,0,organic,2017,Plains
9/10/17,1.22,4926555.69,2756276.03,771799.51,12730.06,1385750.09,1011681.68,365700.82,8367.59,conventional,2017,South Central
9/10/17,1.75,108438.31,31218.95,4601.22,0,72618.14,71103.81,1514.33,0,organic,2017,South Central
9/10/17,1.61,2707005.49,1511637.28,383131.2,4113.88,808123.13,537849.67,238131.35,32142.11,conventional,2017,Southeast
9/10/17,2.17,77245.2,2028.56,16157.29,160.15,58899.2,51415.21,7483.99,0,organic,2017,Southeast
9/10/17,1.56,4281593.13,1701547.18,994157.13,79291.53,1506597.29,877485.21,625252.36,3859.72,conventional,2017,West
9/10/17,2.46,149611.1,21079.04,30452.07,74.05,98005.94,61940.51,35933.2,132.23,organic,2017,West
9/17/17,1.72,4167531.38,1571529.56,1556655.98,128019.39,911326.45,860705.01,18473.03,32148.41,conventional,2017,California
9/17/17,2.18,152064.59,48806.34,66114.77,0,37143.48,37121.28,22.2,0,organic,2017,California
9/17/17,1.86,2358162.43,421369.74,851995.69,199189.12,885607.88,597800.84,252502.35,35304.69,conventional,2017,Great Lakes
9/17/17,1.84,151888.89,3588.06,43683.43,0,104460.38,81696.7,22763.68,0,organic,2017,Great Lakes
9/17/17,1.55,2466838.85,512068.16,1116827.87,20473.18,817469.64,716654.48,98413.44,2401.72,conventional,2017,Midsouth
9/17/17,1.93,158623.92,3307.02,36351.09,628.33,118337.48,102794.03,15543.45,0,organic,2017,Midsouth
9/17/17,1.54,3350043.59,255828.11,2093753.14,5689.66,994772.68,824931.93,168244.08,1596.67,conventional,2017,Northeast
9/17/17,1.74,238274.56,9146.68,34141.63,44.41,194941.84,193019.04,1922.8,0,organic,2017,Northeast
9/17/17,1.66,1369417.02,603285.91,339221.28,6807.98,420101.85,365945.02,54079.47,77.36,conventional,2017,Plains
9/17/17,2.12,54502.39,1296.96,16452.09,60.03,36688.72,20458.94,16229.78,0,organic,2017,Plains
9/17/17,1.27,4685091.86,2583311.02,836032.28,7144.13,1258604.43,897888.6,358252.41,2463.42,conventional,2017,South Central
9/17/17,1.8,108093.32,49755.71,3371.39,0,54966.22,53033.25,1932.97,0,organic,2017,South Central
9/17/17,1.66,2816590.79,1623450.57,438322.06,2874.78,751943.38,367156.52,382447.49,2339.37,conventional,2017,Southeast
9/17/17,2.33,71648.47,2089.25,17722.64,103.36,51733.22,33649.14,18084.08,0,organic,2017,Southeast
9/17/17,1.53,4181226.81,1582315.47,1095433.56,47072.46,1456405.32,863081.25,591149.15,2174.92,conventional,2017,West
9/17/17,2.4,139471.62,22989.15,25396.53,55.47,91030.47,60324.57,30664.81,41.09,organic,2017,West
9/24/17,1.74,3937000.67,1383479.62,1575761.37,119703.21,858056.47,801572.79,24211.83,32271.85,conventional,2017,California
9/24/17,2.05,138458.82,34599.22,63107.77,1.57,40750.26,40700.41,49.85,0,organic,2017,California
9/24/17,1.83,2415482.04,458465.32,895147.87,165462.95,896405.9,603851.22,258959.51,33595.17,conventional,2017,Great Lakes
9/24/17,1.89,179687.73,3756.3,48823.74,0,126611.68,84494.08,42117.6,0,organic,2017,Great Lakes
9/24/17,1.6,2466210.08,494295.13,1150979.86,19549.26,801385.83,704199.37,96708.78,477.68,conventional,2017,Midsouth
9/24/17,1.91,176556.11,4036.4,34545.41,517.42,137448.65,115927.2,21521.45,0,organic,2017,Midsouth
9/24/17,1.59,3424954.07,264819.64,2218374.38,6873.95,934886.1,781772.69,153032.17,81.24,conventional,2017,Northeast
9/24/17,1.68,255258.55,9811.16,31012,108.75,214326.64,214282.33,44.31,0,organic,2017,Northeast
9/24/17,1.75,1384407.83,592804.14,318265.02,21231.46,452107.21,379266.75,72783.69,56.77,conventional,2017,Plains
9/24/17,2.13,49093.24,1296.19,15708.29,379.9,31704.85,22812.27,8884.57,8.01,organic,2017,Plains
9/24/17,1.33,4405343.75,2350943.03,750401.85,6455.71,1297543.16,965684.93,331517.39,340.84,conventional,2017,South Central
9/24/17,1.77,124121.46,43104.01,2957.09,0,78060.36,74777.97,3282.39,0,organic,2017,South Central
9/24/17,1.72,2761067.55,1656715.66,380146.9,2733.11,721471.88,441533.7,279631.41,306.77,conventional,2017,Southeast
9/24/17,2.25,90946.17,2085.26,19427.02,132.87,69301.02,46009.03,23291.99,0,organic,2017,Southeast
9/24/17,1.59,3842682.36,1450858.85,1006684.68,42995.08,1342143.75,764285.55,575719.82,2138.38,conventional,2017,West
9/24/17,2.4,111321.19,17650.08,22295.44,42.34,71333.33,40018.26,31209.23,105.84,organic,2017,West
10/1/17,1.77,3870633.16,1288266.68,1608863.15,120405.29,853098.04,794746.4,25612.08,32739.56,conventional,2017,California
10/1/17,2.08,132771.77,31036.76,59948.6,0,41786.41,41755.45,30.96,0,organic,2017,California
10/1/17,1.89,2289168.77,444534.18,780137.97,169347.13,895149.49,599057.03,269972.31,26120.15,conventional,2017,Great Lakes
10/1/17,1.72,180253.26,3467.06,52244.98,0,124087.1,109113,14974.1,0,organic,2017,Great Lakes
10/1/17,1.64,2443800.39,484618.58,1130202.23,20147.99,808831.59,688480.03,120198.57,152.99,conventional,2017,Midsouth
10/1/17,1.99,149030.87,4351.29,33501.74,592.25,110585.59,101954.05,8631.54,0,organic,2017,Midsouth
10/1/17,1.61,3438536.39,303877.34,2154492.82,6754.69,973411.54,795311.93,178099.61,0,conventional,2017,Northeast
10/1/17,1.7,236097.14,9408.76,23215.19,79.66,203393.53,203353.59,39.94,0,organic,2017,Northeast
10/1/17,1.77,1309590.39,547565.46,323435.45,13597.72,424991.76,323068.99,101858.27,64.5,conventional,2017,Plains
10/1/17,2.09,60186.09,1616.73,15507.7,1134.3,41901.3,32057.02,9844.28,0,organic,2017,Plains
10/1/17,1.34,4488892.01,2373892.08,775342.08,7963.75,1331694.1,952665.5,378804.94,223.66,conventional,2017,South Central
10/1/17,1.75,107773.96,31572.3,2854.98,0,73346.68,72854.87,491.81,0,organic,2017,South Central
10/1/17,1.82,2755546.6,1532669.78,403538.05,3143.68,816195.09,534947.07,281145.63,102.39,conventional,2017,Southeast
10/1/17,2.29,83783.04,2020.76,18485.31,135.54,63141.43,52500.31,10641.12,0,organic,2017,Southeast
10/1/17,1.57,4014477.31,1366983.48,1178504.57,43433.94,1425555.32,824834.62,598437.91,2282.79,conventional,2017,West
10/1/17,2.45,122625.26,16845.73,24294.75,25.18,81459.6,44948.19,36434.83,76.58,organic,2017,West
10/8/17,1.74,4151444.41,1377101,1829530.74,138380.27,806432.4,747128.46,25531.54,33772.4,conventional,2017,California
10/8/17,2.17,124505.87,26222.41,53539.49,0,44743.97,44692.13,51.84,0,organic,2017,California
10/8/17,1.98,2063573.51,419515.35,658131.8,166808.35,819118.01,531466.43,263131.15,24520.43,conventional,2017,Great Lakes
10/8/17,1.7,191866.1,3603.46,56237.45,1.62,131818.51,124355.02,7463.49,0,organic,2017,Great Lakes
10/8/17,1.72,2133166.39,515353.83,852450.97,19640.32,745721.27,630328.89,115357.54,34.84,conventional,2017,Midsouth
10/8/17,1.87,176218.89,4376.74,35185.02,566.08,136087.82,131997.28,4090.54,0,organic,2017,Midsouth
10/8/17,1.63,3065336.1,291046.85,1864722.88,6148.69,903417.68,736995.23,166422.45,0,conventional,2017,Northeast
10/8/17,1.64,275572,11078.6,25362.38,131.65,238999.37,238752.11,247.26,0,organic,2017,Northeast
10/8/17,1.81,1248620.9,579778.92,278087.93,5387.88,385366.17,285269.57,100043.45,53.15,conventional,2017,Plains
10/8/17,2.02,60256.56,1701.98,14818.4,366.66,43369.52,34313.95,9055.57,0,organic,2017,Plains
10/8/17,1.32,4735152.21,2484149.44,842457.24,6332.78,1402212.75,1011503.13,390140.39,569.23,conventional,2017,South Central
10/8/17,1.75,106062.64,27054.58,3391.43,0,75616.63,75373.41,243.22,0,organic,2017,South Central
10/8/17,1.72,3072184.68,1834789.3,292733.11,2599.67,942062.6,621238.23,320687.97,136.4,conventional,2017,Southeast
10/8/17,2.13,76471.6,1400.23,16197.16,96.54,58777.67,56973.78,1803.89,0,organic,2017,Southeast
10/8/17,1.62,3927688.07,1409409.51,991395.23,46534.94,1480348.39,880091.4,595424.37,4832.62,conventional,2017,West
10/8/17,2.37,153186.84,25306.59,26921.31,62.43,100896.51,65388.81,35461.95,45.75,organic,2017,West
10/15/17,1.68,4066640.98,1348029.41,1699672.65,137027.4,881911.52,822315.27,22733.62,36862.63,conventional,2017,California
10/15/17,2.1,115255.48,25513.54,44390.25,0,45351.69,45271.06,80.63,0,organic,2017,California
10/15/17,1.86,2221613.58,446922.8,801194.66,160272.53,813223.59,525270.57,272860.81,15092.21,conventional,2017,Great Lakes
10/15/17,1.68,197529.4,3318.61,54525.35,0,139481.99,126855.79,12626.2,0,organic,2017,Great Lakes
10/15/17,1.63,2395914.69,529662.41,1066264.19,21955.24,778032.85,654675.29,123337.18,20.38,conventional,2017,Midsouth
10/15/17,1.84,174355,2928.11,35554.07,556.45,135316.37,127686.14,7630.23,0,organic,2017,Midsouth
10/15/17,1.62,3251117.56,302669.36,2116241.41,6202.08,826004.71,703791.09,122213.62,0,conventional,2017,Northeast
10/15/17,1.7,269123.79,12497.35,23859.81,117.29,232649.34,232373.13,276.21,0,organic,2017,Northeast
10/15/17,1.77,1232522.78,566004.4,324285.18,4322.76,337910.44,260794.05,77059.87,56.52,conventional,2017,Plains
10/15/17,2.07,53711.04,1119.87,14609.29,414.22,37562.6,26290.94,11271.66,0,organic,2017,Plains
10/15/17,1.3,4553170.77,2390226.58,797892.99,8836.79,1356214.41,976323.02,379688.5,202.89,conventional,2017,South Central
10/15/17,1.74,115437.92,24823.67,3241.9,0,87372.35,85526.15,1846.2,0,organic,2017,South Central
10/15/17,1.71,2896732.11,1662424.55,323402.58,3543.74,907361.24,595753.34,311512.94,94.96,conventional,2017,Southeast
10/15/17,1.99,72393.25,1416.56,16951.37,118.81,53906.51,49798.36,4108.15,0,organic,2017,Southeast
10/15/17,1.43,4413876.67,1523418.35,1405450.5,49958.58,1435049.24,848946.77,584104.47,1998,conventional,2017,West
10/15/17,2.08,174251.28,31939.47,25749.52,162.84,116399.45,77304.07,39087.96,7.42,organic,2017,West
10/22/17,1.53,4420877.4,1604916.52,1779177.98,123891.36,912891.54,856748.54,21482.38,34660.62,conventional,2017,California
10/22/17,2,132184.44,27492.71,48684.87,0,56006.86,55961.39,45.47,0,organic,2017,California
10/22/17,1.75,2247856.71,444286.92,806545.92,170360.42,826663.45,555284.7,257991.63,13387.12,conventional,2017,Great Lakes
10/22/17,1.68,190579.53,3616.94,45789.71,0,140986.71,121946.19,19040.52,0,organic,2017,Great Lakes
10/22/17,1.56,2380544.44,537789.18,1026119.76,20115.07,796520.43,698822.91,97558.95,138.57,conventional,2017,Midsouth
10/22/17,1.8,168429.18,2401.85,39858.54,607.05,125561.74,115932.33,9629.41,0,organic,2017,Midsouth
10/22/17,1.51,3380058.07,289343.32,2157327.99,6149.33,927237.43,838555.26,88678.73,3.44,conventional,2017,Northeast
10/22/17,1.68,264208.2,10671.96,29448.03,99.41,223988.8,223697.53,291.27,0,organic,2017,Northeast
10/22/17,1.48,1455487.08,650121.75,388491.92,4068.81,412804.6,343995.88,68736.06,72.66,conventional,2017,Plains
10/22/17,1.96,56614.23,1352.09,14045.55,375.42,40841.17,26362.82,14478.35,0,organic,2017,Plains
10/22/17,1.15,4919102.69,2541201.97,796819.87,11499.33,1569581.52,1211443.25,357979.25,159.02,conventional,2017,South Central
10/22/17,1.73,109427.04,18976.94,2868.24,0,87581.86,85795.3,1786.56,0,organic,2017,South Central
10/22/17,1.54,3133906.68,1888095.12,344382.02,8075.73,893353.81,544946.37,348391.24,16.2,conventional,2017,Southeast
10/22/17,1.91,90426.45,1696.37,17846.02,107.66,70776.4,57692.92,13083.48,0,organic,2017,Southeast
10/22/17,1.31,4769138.17,1651832.17,1462327.27,65438.43,1589540.3,1024799.25,563721.25,1019.8,conventional,2017,West
10/22/17,2,168954.65,23092.88,31148.28,120.28,114593.21,79759.6,34775.7,57.91,organic,2017,West
10/29/17,1.2,5714676.89,1981731.12,2384845.53,125816.68,1222283.56,1165130.71,22762.03,34390.82,conventional,2017,California
10/29/17,2.01,129602.47,29243.35,48086.52,0,52272.6,52247.85,24.75,0,organic,2017,California
10/29/17,1.52,2739607.48,570308.79,901889.6,159959.25,1107449.84,775312.24,319204.76,12932.84,conventional,2017,Great Lakes
10/29/17,1.7,176815.66,3060.61,48813.2,0,124638.82,107070.18,17568.64,0,organic,2017,Great Lakes
10/29/17,1.41,2661899.8,639486.72,1075382.15,19076.52,927954.41,774152.75,153145.22,656.44,conventional,2017,Midsouth
10/29/17,1.8,156848.8,2448.54,34603.78,619.38,119177.1,110757.39,8419.71,0,organic,2017,Midsouth
10/29/17,1.52,3430235.17,251453.16,2238785.24,6303.94,933692.83,768631.44,165040.73,20.66,conventional,2017,Northeast
10/29/17,1.76,264941.06,10127.06,29797.6,100.29,224916.11,218668.73,6247.38,0,organic,2017,Northeast
10/29/17,1.38,1536445.96,679340.39,436908.61,3387.14,416809.82,339758.82,77029.46,21.54,conventional,2017,Plains
10/29/17,1.88,49301.56,995.63,11209.3,273.81,36822.82,25519.81,11303.01,0,organic,2017,Plains
10/29/17,1.1,5167419.42,2567803.45,938018.17,12452.51,1649145.29,1013799.29,634225.69,1120.31,conventional,2017,South Central
10/29/17,1.73,105902.71,20556.39,2692.5,0,82653.82,80872.33,1781.49,0,organic,2017,South Central
10/29/17,1.23,3856643.75,2294505.56,395328.65,9660.73,1157148.81,722262.44,425157.58,9728.79,conventional,2017,Southeast
10/29/17,1.84,92281.1,1300.49,15386.24,96.43,75497.94,58528.26,16969.68,0,organic,2017,Southeast
10/29/17,1.23,5130982.78,1612273.73,1432411.64,88098.88,1998198.53,1043034.52,950954.44,4209.57,conventional,2017,West
10/29/17,2.16,148010.22,20936.88,28269.2,60.13,98744.01,64497.41,34166.43,80.17,organic,2017,West
11/5/17,1.15,5663438.53,2148627.4,2224529.18,108333.63,1181948.32,1105519.8,20488.19,55940.33,conventional,2017,California
11/5/17,1.76,145735.09,27876.4,67331.86,0,50526.83,50478.71,48.12,0,organic,2017,California
11/5/17,1.26,3225071.95,696600.38,1043530.21,144063.19,1340878.17,823843.88,510854.52,6179.77,conventional,2017,Great Lakes
11/5/17,1.69,169816.92,3261.8,53829.19,0,112234.63,98907.59,13327.04,0,organic,2017,Great Lakes
11/5/17,1.28,2880937.37,797195.7,1081492.86,20209.95,982038.86,821114.39,159168.35,1756.12,conventional,2017,Midsouth
11/5/17,1.85,137573.44,3560.76,36025.34,677.79,97301.09,91436.08,5865.01,0,organic,2017,Midsouth
11/5/17,1.45,3492828.1,228843.35,1955086.76,5588.32,1303309.67,1078991.73,224223.95,93.99,conventional,2017,Northeast
11/5/17,1.82,239371.8,10655.06,27191.48,115.51,201409.75,193133.43,8276.32,0,organic,2017,Northeast
11/5/17,1.48,1380036.54,583677.03,410381.7,4216.04,381761.77,292776.18,88977.53,8.06,conventional,2017,Plains
11/5/17,1.89,48099.91,1006.07,13421.84,70.09,33601.91,23095.17,10506.74,0,organic,2017,Plains
11/5/17,0.99,5798077.88,2770715.69,1154114.11,24089.18,1849158.9,1127480.34,716953.08,4725.48,conventional,2017,South Central
11/5/17,1.69,99714.13,20163.6,2648.96,0,76901.57,74677.27,2224.3,0,organic,2017,South Central
11/5/17,1.34,3194059.94,1801086.94,298601.36,10159.03,1084212.61,767422.68,305652.13,11137.8,conventional,2017,Southeast
11/5/17,1.8,89263.65,1631.92,17868.58,138.66,69624.49,57092.21,12532.28,0,organic,2017,Southeast
11/5/17,1.06,6417143.95,2015381.78,1607251.56,83591.62,2710918.99,1453245.43,1249145.77,8527.79,conventional,2017,West
11/5/17,2.13,138955.1,19917.54,26607.93,57.58,92372.05,59737.21,32599.13,35.71,organic,2017,West
11/12/17,1.15,5637795,2309785,1882561,108415,1337035,1248089,30662,58284,conventional,2017,California
11/12/17,1.99,122017.93,29124.07,43952.88,1.59,48939.39,48885.5,53.89,0,organic,2017,California
11/12/17,1.19,3284210,699961,1049661,151409,1383179,791377,585936,5866,conventional,2017,Great Lakes
11/12/17,1.64,159071.48,3624.05,45966.15,0,109173.25,96907,12266.25,0,organic,2017,Great Lakes
11/12/17,1.33,2631186,670773,1022489,18762,919162,735347,181873,1942,conventional,2017,Midsouth
11/12/17,1.82,131020.52,2436.31,32888.12,627.22,95065.94,89571.58,5494.36,0,organic,2017,Midsouth
